"colony_id","spp","species","year","area_cm2","competition_id","competition_number","competition_outliner_name","competition_taxon","competition_growthform","competition_length_cm","competition","competition_type","competition_outcome"
11,"AC","Acropora cytherea",2009,708.30078569912,371,1,"Theo","Acropora","Tabular",41.52266604,"certain","Overtop","won"
11,"AC","Acropora cytherea",2009,708.30078569912,372,2,"Theo","Acropora","Tabular",51.69328711,"certain","Overtop","lost"
11,"AC","Acropora cytherea",2010,668.019352964927,3832,6,"Theo","Acropora","Tabular",2.282084467,"certain","Overtop","won"
11,"AC","Acropora cytherea",2010,668.019352964927,3831,5,"Theo","Acropora","Tabular",25.55934603,"certain","Overtop","won"
11,"AC","Acropora cytherea",2010,668.019352964927,3833,7,"Theo","Acropora","Tabular",54.0568758,"certain","Overtop","lost"
11,"AC","Acropora cytherea",2010,668.019352964927,3830,4,"Theo","Uncertain","Encrusting",25.10292913,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2010,668.019352964927,3827,1,"Theo","Acropora","Tabular",15.91753915,"certain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3314,1,"mariana","Acropora","Digitate",10.2613816,"certain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3317,4,"mariana","Hydrocoral","Encrusting",3.272330354,"certain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3316,3,"mariana","Montipora","Encrusting",5.292287363,"certain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3318,5,"mariana","Hydrocoral","Encrusting",15.67486639,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3322,9,"mariana","Hydrocoral","Encrusting",8.281823735,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3321,8,"mariana","Acropora","Digitate",13.04892228,"uncertain","Overtop","lost"
11,"AC","Acropora cytherea",2011,1153.55753992501,3323,10,"mariana","Montipora","Encrusting",3.635922615,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3319,6,"mariana","Hydrocoral","Encrusting",1.898759588,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3315,2,"mariana","Hydrocoral","Encrusting",14.30129562,"certain","Overtop","won"
11,"AC","Acropora cytherea",2011,1153.55753992501,3320,7,"mariana","Acropora","Tabular",58.01316529,"certain","Overtop","lost"
11,"AC","Acropora cytherea",2012,1349.22396937973,377,3,"mariana","Hydrocoral","Encrusting",28.09127545,"certain","Overtop","won"
11,"AC","Acropora cytherea",2012,1349.22396937973,376,2,"mariana","Hydrocoral","Encrusting",13.86203462,"certain","Overtop","won"
11,"AC","Acropora cytherea",2012,1349.22396937973,379,5,"mariana","Hydrocoral","Encrusting",2.570443505,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2012,1349.22396937973,378,4,"mariana","Hydrocoral","Encrusting",17.2586921,"uncertain","Overtop","won"
11,"AC","Acropora cytherea",2012,1349.22396937973,375,1,"mariana","Acropora","Digitate",2.478641951,"certain","Overtop","won"
12,"AC","Acropora cytherea",2009,1177.10670529333,128,6,"mariana","Soft coral","Cuneiform",27.3108103,"uncertain","Digestion","lost"
12,"AC","Acropora cytherea",2009,1177.10670529333,126,4,"mariana","Acropora","Tabular",9.895221124,"certain","Overtop","won"
12,"AC","Acropora cytherea",2009,1177.10670529333,123,1,"mariana","Acropora","Tabular",7.237647451,"certain","Overtop","lost"
12,"AC","Acropora cytherea",2009,1177.10670529333,125,3,"mariana","Isopora","Cuneiform",16.96323621,"certain","Digestion","lost"
12,"AC","Acropora cytherea",2009,1177.10670529333,124,2,"mariana","Acropora","Tabular",4.636617898,"certain","Digestion","mutual_digestion"
12,"AC","Acropora cytherea",2009,1177.10670529333,127,5,"mariana","Acropora","Tabular",10.74338293,"certain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3785,11,"mariana","Isopora","Cuneiform",2.614711567,"certain","Digestion","lost"
12,"AC","Acropora cytherea",2010,1617.41869837007,3778,4,"mariana","Acropora","Tabular",7.672114202,"certain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3786,12,"mariana","Isopora","Cuneiform",3.990875549,"uncertain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3775,1,"mariana","Montipora","Encrusting",2.545903368,"uncertain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3780,6,"mariana","Acropora","Tabular",6.949628111,"certain","Overtop","lost"
12,"AC","Acropora cytherea",2010,1617.41869837007,3784,10,"mariana","Isopora","Cuneiform",9.701956076,"certain","Digestion","lost"
12,"AC","Acropora cytherea",2010,1617.41869837007,3777,3,"mariana","Soft coral","Cuneiform",5.745484627,"uncertain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3779,5,"mariana","Soft coral","Cuneiform",7.018436311,"certain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3776,2,"mariana","Acropora","Tabular",8.532216691,"certain","Overtop","won"
12,"AC","Acropora cytherea",2010,1617.41869837007,3781,7,"mariana","Acropora","Tabular",5.298231332,"certain","Digestion","mutual_digestion"
12,"AC","Acropora cytherea",2010,1617.41869837007,3782,8,"mariana","Acropora","Corymbose",8.188175696,"certain","Overtop","lost"
12,"AC","Acropora cytherea",2010,1617.41869837007,3783,9,"mariana","Pocilloporid","Corymbose",6.089525622,"certain","Overtop","won"
12,"AC","Acropora cytherea",2011,1730.02995613698,3284,6,"mariana","Isopora","Cuneiform",6.595828265,"certain","Digestion","lost"
12,"AC","Acropora cytherea",2011,1730.02995613698,3279,1,"mariana","Acropora","Tabular",39.49691245,"certain","Overtop","won"
12,"AC","Acropora cytherea",2011,1730.02995613698,3285,7,"mariana","Isopora","Cuneiform",12.68428512,"certain","Overtop","won"
12,"AC","Acropora cytherea",2011,1730.02995613698,3283,5,"mariana","Acropora","Corymbose",26.30525592,"certain","Overtop","lost"
12,"AC","Acropora cytherea",2011,1730.02995613698,3281,3,"mariana","Acropora","Tabular",24.11965602,"certain","Overtop","won"
12,"AC","Acropora cytherea",2011,1730.02995613698,3280,2,"mariana","Soft coral","Cuneiform",7.649599644,"uncertain","Overtop","won"
12,"AC","Acropora cytherea",2011,1730.02995613698,3282,4,"mariana","Soft coral","Cuneiform",10.34257095,"certain","Overtop","won"
12,"AC","Acropora cytherea",2013,177.955828864327,4481,1,"mariana","Favid","Encrusting",NA,"uncertain","Overtop","won"
13,"AC","Acropora cytherea",2009,3062.3403641128,132,4,"mariana","Acropora","Branching",1.641384557,"certain","Overtop","won"
13,"AC","Acropora cytherea",2009,3062.3403641128,130,2,"mariana","Acropora","Branching",72.31471389,"certain","Overtop","won"
13,"AC","Acropora cytherea",2009,3062.3403641128,131,3,"mariana","Acropora","Branching",1.360004347,"certain","Overtop","won"
13,"AC","Acropora cytherea",2009,3062.3403641128,129,1,"mariana","Pocilloporid","Corymbose",31.28009998,"certain","Overtop","lost"
14,"AC","Acropora cytherea",2009,356.914438031093,133,1,"mariana","Acropora","Digitate",6.750215327,"certain","Overtop","won"
14,"AC","Acropora cytherea",2009,356.914438031093,136,4,"mariana","Favid","Massive",7.456120198,"certain","Digestion","lost"
14,"AC","Acropora cytherea",2009,356.914438031093,137,5,"mariana","Favid","Massive",1.279452578,"uncertain","Overtop","won"
14,"AC","Acropora cytherea",2009,356.914438031093,134,2,"mariana","Soft coral","Cuneiform",26.58173029,"certain","Overtop","won"
14,"AC","Acropora cytherea",2009,356.914438031093,135,3,"mariana","Isopora","Encrusting",3.706000572,"certain","Overtop","won"
15,"AC","Acropora cytherea",2009,1226.07109688142,140,3,"mariana","Acropora","Tabular",13.00197012,"certain","Digestion","lost"
15,"AC","Acropora cytherea",2009,1226.07109688142,139,2,"mariana","Isopora","Cuneiform",12.60647293,"certain","Overtop","won"
15,"AC","Acropora cytherea",2009,1226.07109688142,138,1,"mariana","Isopora","Cuneiform",90.07448499,"certain","Digestion","lost"
15,"AC","Acropora cytherea",2010,1884.41077064729,340,6,"mariana","Acropora","Tabular",10.14639281,"certain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,335,1,"mariana","Isopora","Cuneiform",8.443248299,"certain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,336,2,"mariana","Isopora","Cuneiform",42.50613843,"uncertain","Digestion","lost"
15,"AC","Acropora cytherea",2010,1884.41077064729,343,9,"mariana","Isopora","Cuneiform",22.53948688,"certain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,341,7,"mariana","Acropora","Tabular",23.48165192,"certain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,338,4,"mariana","Soft coral","Cuneiform",25.11232219,"uncertain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,339,5,"mariana","Soft coral","Cuneiform",3.370051896,"certain","Overtop","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,342,8,"mariana","Acropora","Tabular",3.370051896,"certain","Digestion","mutual_digestion"
15,"AC","Acropora cytherea",2010,1884.41077064729,344,10,"mariana","Isopora","Cuneiform",2.609072436,"certain","Digestion","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,337,3,"mariana","Isopora","Cuneiform",0.471082523,"certain","Digestion","won"
15,"AC","Acropora cytherea",2010,1884.41077064729,345,11,"mariana","Isopora","Cuneiform",12.53804254,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,365,3,"mariana","Acropora","Tabular",27.07877568,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,366,4,"mariana","Isopora","Cuneiform",4.285317843,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,370,8,"mariana","Isopora","Cuneiform",1.145214251,"uncertain","Overtop","lost"
15,"AC","Acropora cytherea",2011,2622.97595156502,364,2,"mariana","Acropora","Tabular",12.15404802,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,363,1,"mariana","Soft coral","Cuneiform",17.36292574,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,369,7,"mariana","Isopora","Cuneiform",1.366868622,"uncertain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,367,5,"mariana","Isopora","Cuneiform",7.942614967,"certain","Overtop","won"
15,"AC","Acropora cytherea",2011,2622.97595156502,368,6,"mariana","Isopora","Cuneiform",5.208877723,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,148,8,"mariana","Acropora","Corymbose",19.38140835,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,147,7,"mariana","Isopora","Cuneiform",12.89228936,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,146,6,"mariana","Acropora","Branching",4.168506895,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,141,1,"mariana","Acropora","Tabular",3.953635405,"certain","Digestion","lost"
16,"AC","Acropora cytherea",2009,3607.15191944955,151,11,"mariana","Poritid","Massive",5.88747881,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,142,2,"mariana","Acropora","Tabular",2.105740596,"uncertain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,143,3,"mariana","Acropora","Branching",3.05117515,"certain","Overtop","lost"
16,"AC","Acropora cytherea",2009,3607.15191944955,144,4,"mariana","Acropora","Branching",1.117331745,"certain","Digestion","lost"
16,"AC","Acropora cytherea",2009,3607.15191944955,150,10,"mariana","Acropora","Tabular",30.98446877,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,145,5,"mariana","Acropora","Branching",2.277637788,"certain","Digestion","lost"
16,"AC","Acropora cytherea",2009,3607.15191944955,154,14,"mariana","Isopora","Cuneiform",3.695789618,"uncertain","Digestion","lost"
16,"AC","Acropora cytherea",2009,3607.15191944955,153,13,"mariana","Poritid","Massive",16.2872589,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,152,12,"mariana","Poritid","Massive",12.76336647,"certain","Overtop","won"
16,"AC","Acropora cytherea",2009,3607.15191944955,149,9,"mariana","Favid","Massive",18.77976817,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4464,1,"mariana","Isopora","Cuneiform",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4469,6,"mariana","Acropora","Tabular",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4467,4,"mariana","Acropora","Corymbose",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4465,2,"mariana","Soft coral","Cuneiform",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4468,5,"mariana","Acropora","Tabular",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4466,3,"mariana","Acropora","Corymbose",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4471,8,"mariana","Poritid","Massive",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4472,9,"mariana","Favid","Encrusting",NA,"uncertain","Overtop","won"
16,"AC","Acropora cytherea",2010,3069.10265313346,4470,7,"mariana","Acropora","Digitate",NA,"certain","Digestion","lost"
16,"AC","Acropora cytherea",2011,3274.62576689741,4460,8,"mariana","Favid","Massive",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4461,8,"mariana","Favid","Massive",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4457,5,"mariana","Soft coral","Cuneiform",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4455,3,"mariana","Acropora","Digitate",NA,"certain","Digestion","mutual_digestion"
16,"AC","Acropora cytherea",2011,3274.62576689741,4459,7,"mariana","Favid","Massive",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4453,1,"mariana","Acropora","Tabular",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4454,2,"mariana","Acropora","Digitate",NA,"certain","Overtop","lost"
16,"AC","Acropora cytherea",2011,3274.62576689741,4458,6,"mariana","Acropora","Corymbose",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4456,4,"mariana","Isopora","Cuneiform",NA,"certain","Overtop","won"
16,"AC","Acropora cytherea",2011,3274.62576689741,4462,9,"mariana","Favid","Massive",NA,"certain","Overtop","won"
17,"AC","Acropora cytherea",2009,1506.50073133955,157,3,"mariana","Favid","Massive",8.049328142,"certain","Overtop","won"
17,"AC","Acropora cytherea",2009,1506.50073133955,158,4,"mariana","Pocilloporid","Corymbose",15.55779234,"certain","Overtop","won"
17,"AC","Acropora cytherea",2009,1506.50073133955,156,2,"mariana","Acropora","Tabular",91.72416219,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2009,1506.50073133955,155,1,"mariana","Other hard coral","Branching",18.77116049,"certain","Overtop","won"
17,"AC","Acropora cytherea",2010,2326.8899005994,165,7,"mariana","Acropora","Tabular",25.01998706,"certain","Overtop","won"
17,"AC","Acropora cytherea",2010,2326.8899005994,162,4,"mariana","Other hard coral","Branching",0.590094034,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2010,2326.8899005994,161,3,"mariana","Other hard coral","Branching",2.321036535,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2010,2326.8899005994,166,8,"mariana","Pocilloporid","Corymbose",10.97574904,"certain","Overtop","won"
17,"AC","Acropora cytherea",2010,2326.8899005994,164,6,"mariana","Acropora","Tabular",47.75827718,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2010,2326.8899005994,160,2,"mariana","Other hard coral","Branching",1.140848466,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2010,2326.8899005994,163,5,"mariana","Other hard coral","Branching",0.904810853,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2010,2326.8899005994,159,1,"mariana","Other hard coral","Branching",2.517734547,"certain","Overtop","won"
17,"AC","Acropora cytherea",2011,3441.18024313921,3289,4,"mariana","Acropora","Branching",2.050974444,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3286,1,"mariana","Acropora","Tabular",37.86799157,"certain","Overtop","won"
17,"AC","Acropora cytherea",2011,3441.18024313921,3288,3,"mariana","Acropora","Branching",4.452115257,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3287,2,"mariana","Acropora","Branching",8.904230514,"certain","Overtop","won"
17,"AC","Acropora cytherea",2011,3441.18024313921,3292,7,"mariana","Other hard coral","Branching",3.001426016,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3293,8,"mariana","Other hard coral","Branching",13.95663097,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3291,6,"mariana","Other hard coral","Branching",7.853731409,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3294,9,"mariana","Other hard coral","Branching",5.902804498,"certain","Overtop","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3295,10,"mariana","Other hard coral","Branching",1.650784309,"certain","Digestion","lost"
17,"AC","Acropora cytherea",2011,3441.18024313921,3290,5,"mariana","Other hard coral","Branching",2.501188347,"certain","Digestion","lost"
18,"AC","Acropora cytherea",2009,429.833410479893,167,1,"mariana","Acropora","Tabular",28.38709677,"certain","Overtop","won"
19,"AC","Acropora cytherea",2009,104.704252101521,168,1,"mariana","Acropora","Corymbose",19.07722716,"certain","Overtop","won"
19,"AC","Acropora cytherea",2010,148.428349346287,333,1,"mariana","Acropora","Corymbose",16.75568763,"uncertain","Overtop","won"
19,"AC","Acropora cytherea",2010,148.428349346287,334,2,"mariana","Acropora","Tabular",3.954616589,"uncertain","Overtop","lost"
19,"AC","Acropora cytherea",2011,218.103930012039,3301,1,"mariana","Acropora","Digitate",8.405598494,"certain","Overtop","won"
19,"AC","Acropora cytherea",2011,218.103930012039,3302,2,"mariana","Acropora","Corymbose",14.66508673,"certain","Overtop","won"
20,"AC","Acropora cytherea",2009,176.176554882806,170,2,"mariana","Acropora","Corymbose",30.49730924,"certain","Overtop","won"
20,"AC","Acropora cytherea",2009,176.176554882806,169,1,"mariana","Acropora","Digitate",6.813545187,"certain","Digestion","lost"
20,"AC","Acropora cytherea",2010,365.378659386888,329,4,"mariana","Favid","Massive",6.888346995,"certain","Overtop","won"
20,"AC","Acropora cytherea",2010,365.378659386888,327,2,"mariana","Acropora","Corymbose",25.62551728,"certain","Overtop","lost"
