"colony_id","spp","species","year","observation_id","tag","image_id","photographer","photograph","area_id","area_outliner","area_cm2","perimeter_cm","circularity"
304,"GP","Goniastrea pectinata",2010,1339,"184","GP0184_F4_T1_B_C","B","T1","4381","mizue1",74.2841928128818,45.1922009440513,0.457066390046149
304,"GP","Goniastrea pectinata",2010,1339,"184","GP0184_F4_T1_D_C","D","T1","4382","mizue1",69.3573974563228,45.5789423201839,0.419540765752356
304,"GP","Goniastrea pectinata",2010,1339,"184","GP0184_F4_T2_A_C","A","T2","4383","mizue1",63.2336154751652,41.8878797965448,0.452877892407424
304,"GP","Goniastrea pectinata",2010,1339,"184","GP0184_F4_T2_B_C","B","T2","4384","mizue1",47.7729091324639,36.8227898154966,0.442749596942661
304,"GP","Goniastrea pectinata",2010,1339,"184","GP0184_F4_T2_D_C","D","T2","4385","mizue1",74.9736935655883,46.758811233644,0.430915234202902
304,"GP","Goniastrea pectinata",2013,2090,"184","GP0184_F7_T2_A_C","A","T2","5924","mariana",99.1201397919517,48.8264855861527,0.522469373859758
304,"GP","Goniastrea pectinata",2013,2090,"184","GP0184_F7_T2_B_C","B","T2","5925","mariana",73.4338808028356,39.5781006995234,0.589110069309934
305,"GP","Goniastrea pectinata",2014,2425,"600","GP0600_F8_T_B_C","B","T","514","alec",139.555846805332,68.2498463198664,0.37649095307882
305,"GP","Goniastrea pectinata",2009,1343,"600","GP0600_F3_T2_C","no_name","T2","2550","erin",124.493131738597,54.0792651260854,0.534925982887159
305,"GP","Goniastrea pectinata",2010,1344,"600","GP0600_F4_T_A_C","A","T","2551","erin",112.882295589669,46.3927011146694,0.659077337360428
305,"GP","Goniastrea pectinata",2011,1345,"600","GP0600_F5_T_D_C","D","T","2555","erin",136.00495049505,53.6199911404568,0.594444214995542
305,"GP","Goniastrea pectinata",2011,1345,"600","GP0600_F5_T2_B_C","B","T2","2556","erin",138.806043340183,50.4746939280379,0.68465352836488
305,"GP","Goniastrea pectinata",2012,1796,"600","GP0600_F6_T_D_C","D","T","2557","erin",167.327502671735,51.1105962011057,0.804924783362877
305,"GP","Goniastrea pectinata",2012,1796,"600","GP0600_F6_T1_C_C","C","T1","2558","erin",169.40790999975,58.4884615315314,0.622304802746094
305,"GP","Goniastrea pectinata",2012,1796,"600","GP0600_F6_T2_B_C","B","T2","2559","erin",156.044985844278,61.0914026309345,0.525411397221607
305,"GP","Goniastrea pectinata",2011,1345,"600","GP0600_F5_T_D_C","D","T","3337","paulina",150.079404194732,55.9868458881811,0.601670831782668
305,"GP","Goniastrea pectinata",2011,1345,"600","GP0600_F5_T2_B_C","B","T2","3338","paulina",141.414622242085,51.3507515649917,0.673923457393343
305,"GP","Goniastrea pectinata",2009,1343,"600","GP0600_F3_T2_C","no_name","T2","4427","mizue1",126.765758754864,52.3998868432935,0.580164466590038
305,"GP","Goniastrea pectinata",2010,1344,"600","GP0600_F4_T_A_C","A","T","4428","mizue1",112.432869160211,47.7403885544841,0.619913734971006
305,"GP","Goniastrea pectinata",2010,1344,"600","GP0600_F4_T1_D_C","D","T1","5947","mariana",135.406943469575,52.5798628240459,0.615477103737901
305,"GP","Goniastrea pectinata",2013,2063,"600","GP0600_F7_T_A_C","A","T","5948","mariana",126.146016872475,63.8185966064588,0.389214406200349
305,"GP","Goniastrea pectinata",2013,2063,"600","GP0600_F7_T_B_C","B","T","5949","mariana",144.38984629265,70.8955026084694,0.361001616485572
305,"GP","Goniastrea pectinata",2014,2425,"600","GP0600_F8_T_B_C","B","T","5950","mariana",141.351221282504,68.7144536731346,0.376195185651791
305,"GP","Goniastrea pectinata",2014,2425,"600","GP0600_F8_T_C_C","C","T","5951","mariana",95.5755079136324,54.5624029276981,0.403431218439065
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T_A_C","A","T","549","alec",99.4682718122397,60.1964220320443,0.344947561999804
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T_C_C","C","T","550","alec",110.553428855477,58.3817606792238,0.407593926774344
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T1_A_C","A","T1","551","alec",117.35978255371,57.7676383180041,0.441936563636002
306,"GP","Goniastrea pectinata",2009,1348,"877","GP0877_F3_T1_C","no_name","T1","2643","erin",49.9480976840033,46.6323182858264,0.288638861790932
306,"GP","Goniastrea pectinata",2009,1348,"877","GP0877_F3_T2_C","no_name","T2","2644","erin",52.9713711556384,51.7259302159991,0.248790881927929
306,"GP","Goniastrea pectinata",2009,1348,"877","GP0877_F3_T8_C","no_name","T8","2645","erin",53.5390760026146,46.633013780282,0.309381092104221
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T_A_C","A","T","2646","erin",71.0128591393998,52.3493487011791,0.325629915907667
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T_B_C","B","T","2647","erin",67.5944197707386,58.6533406398219,0.246908023566971
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T1_D_C","D","T1","2648","erin",64.5970107039679,51.1365988552917,0.310426369977196
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T2_B_C","B","T2","2649","erin",65.0579986389063,58.9487675358042,0.235267048393821
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T2_D_C","D","T2","2650","erin",62.4169900722022,57.5519310724765,0.236806099919226
306,"GP","Goniastrea pectinata",2011,1350,"877","GP0877_F5_T_D_C","D","T","2651","erin",106.079043436855,75.665035987187,0.232835379817519
306,"GP","Goniastrea pectinata",2011,1350,"877","GP0877_F5_T2_B_C","B","T2","2652","erin",91.8151567575201,63.6153338523233,0.285102235516277
306,"GP","Goniastrea pectinata",2012,1679,"877","GP0877_F6_T_B_C","B","T","2653","erin",88.8166596175217,57.8367081237757,0.333654638376513
306,"GP","Goniastrea pectinata",2012,1679,"877","GP0877_F6_T2_D_C","D","T2","2654","erin",98.9239238074716,52.1666894198052,0.45679847474733
306,"GP","Goniastrea pectinata",2011,1350,"877","GP0877_F5_T2_B_C","B","T2","3354","paulina",93.2511036869109,70.745200879013,0.234136906771271
306,"GP","Goniastrea pectinata",2009,1348,"877","GP0877_F3_T1_C","no_name","T1","4497","mizue1",56.3847716174755,56.7457403182421,0.220041783885105
306,"GP","Goniastrea pectinata",2009,1348,"877","GP0877_F3_T8_C","no_name","T8","4498","mizue1",50.8714613502713,56.4197303579071,0.200826983503808
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T_A_C","A","T","4499","mizue1",71.238860569085,61.5452788369475,0.236340059896701
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T_B_C","B","T","4500","mizue1",68.1358778290593,59.7488917648209,0.239842427396449
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T1_D_C","D","T1","4501","mizue1",63.7119971771348,58.5551338099216,0.23350765776587
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T2_B_C","B","T2","4502","mizue1",64.1890975097166,59.3213378639995,0.229218285378978
306,"GP","Goniastrea pectinata",2010,1349,"877","GP0877_F4_T2_D_C","D","T2","4503","mizue1",62.6220179894791,59.0484062494648,0.225694285033023
306,"GP","Goniastrea pectinata",2013,2261,"877","GP0877_F7_T_A_C","A","T","5983","mariana",96.5539533893448,70.8783878183378,0.24151953471589
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T_A_C","A","T","6029","mariana",116.878781868734,69.3017095964439,0.305814197703457
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T_C_C","C","T","6030","mariana",105.448095186115,56.5737268017588,0.414017811451252
306,"GP","Goniastrea pectinata",2014,2554,"1212","GP1212_F8_T1_A_C","A","T1","6031","mariana",117.911601452751,65.6808523528371,0.343470025073912
306,"GP","Goniastrea pectinata",2013,2261,"877","GP0877_F7_T_C_C","C","T","6226","mike",89.3546600146243,60.2609119851336,0.309211523659409
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T_A_C","A","T","546","alec",46.3699985118724,50.1427644208375,0.231755686592021
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T_C_C","C","T","547","alec",23.1073518454692,41.7119210163244,0.166893590596089
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T1_A_C","A","T1","548","alec",11.5208426251623,13.5774645398898,0.785338256213116
307,"GP","Goniastrea pectinata",2009,1353,"605","GP0605_F3_T1_C","no_name","T1","2560","erin",165.716681392791,117.883868910467,0.149853651535409
307,"GP","Goniastrea pectinata",2009,1353,"605","GP0605_F3_T2_C","no_name","T2","2561","erin",180.021137672436,121.771721417742,0.152559928001682
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T_B_C","B","T","2562","erin",193.638335204941,156.943609862907,0.0987902146306693
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T_C_C","C","T","2563","erin",196.07682945129,145.783364745467,0.115936504012061
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T1_D_C","D","T1","2564","erin",166.014229363293,136.233123484446,0.112406066296865
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T2_D_C","D","T2","2565","erin",178.174625009629,132.31006981056,0.127899816178179
307,"GP","Goniastrea pectinata",2011,1355,"605","GP0605_F5_T_A_C","A","T","2566","erin",159.708558586875,109.906182724936,0.16614749804347
307,"GP","Goniastrea pectinata",2011,1355,"605","GP0605_F5_T2_B_C","B","T2","2567","erin",172.714449130834,123.107243674897,0.143209332445011
307,"GP","Goniastrea pectinata",2012,1643,"605","GP0605_F6_T_B_C","B","T","2568","erin",55.2296027113598,85.1488323370361,0.0957247828118247
307,"GP","Goniastrea pectinata",2012,1643,"605","GP0605_F6_T1_A_C","A","T1","2569","erin",85.2847048442857,104.170159461188,0.0987630189613597
307,"GP","Goniastrea pectinata",2011,1355,"605","GP0605_F5_T_A_C","A","T","3339","paulina",158.888216620568,112.607477751166,0.157458856263039
307,"GP","Goniastrea pectinata",2011,1355,"605","GP0605_F5_T2_B_C","B","T2","3340","paulina",176.412562318926,130.831097022392,0.129514205587104
307,"GP","Goniastrea pectinata",2009,1353,"605","GP0605_F3_T1_C","no_name","T1","4432","mizue1",162.989218594564,123.025310150191,0.135325551143374
307,"GP","Goniastrea pectinata",2009,1353,"605","GP0605_F3_T2_C","no_name","T2","4433","mizue1",174.339119180171,121.518207278467,0.148361769232538
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T_B_C","B","T","4434","mizue1",197.974898783174,152.389277310237,0.107130017212749
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T_C_C","C","T","4435","mizue1",199.297028538794,149.726417076386,0.111715600243154
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T1_D_C","D","T1","4436","mizue1",176.402811265582,144.19786570292,0.106609940589791
307,"GP","Goniastrea pectinata",2010,1354,"605","GP0605_F4_T2_D_C","D","T2","4437","mizue1",185.369204039527,139.074260928628,0.120435335769449
307,"GP","Goniastrea pectinata",2013,2232,"605","GP0605_F7_T_C_C","C","T","5952","mariana",52.0708646800212,55.156571986886,0.215084998217891
307,"GP","Goniastrea pectinata",2013,2232,"605","GP0605_F7_T2_A_C","A","T2","5953","mariana",51.4147447346446,50.7867575191088,0.250493566141406
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T_A_C","A","T","6021","mariana",52.1408477173229,61.0598667706304,0.175742276201908
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T_C_C","C","T","6022","mariana",31.5311733215771,49.4259206757994,0.162196119697156
307,"GP","Goniastrea pectinata",2014,2387,"1203","GP1203_F8_T1_A_C","A","T1","6023","mariana",46.1071121748356,59.4796150148986,0.163772692169865
308,"GP","Goniastrea pectinata",2011,1360,"949","GP0949_F5_T_D_C","D","T","2662","erin",58.5821841493347,52.9787345349725,0.26228428056665
308,"GP","Goniastrea pectinata",2011,1360,"949","GP0949_F5_T2_B_C","B","T2","2663","erin",76.2319210904057,57.5456375602589,0.289282336316606
308,"GP","Goniastrea pectinata",2012,1894,"949","GP0949_F6_T_B_C","B","T","2664","erin",65.2058417262082,56.3469732410489,0.258080496172046
308,"GP","Goniastrea pectinata",2011,1360,"949","GP0949_F5_T_D_C","D","T","3359","paulina",57.3614589579879,54.4044236936711,0.243535134130016
308,"GP","Goniastrea pectinata",2011,1360,"949","GP0949_F5_T2_B_C","B","T2","3360","paulina",74.3630659570777,61.3501009676029,0.248277056369687
308,"GP","Goniastrea pectinata",2009,1358,"611","GP0611_F3_T1_C","no_name","T1","4438","mizue1",53.9221066426407,51.4815269615728,0.255666529062438
308,"GP","Goniastrea pectinata",2010,1359,"611","GP0611_F4_T_A_C","A","T","4439","mizue1",60.5875964679703,51.5114507131472,0.286936651676919
308,"GP","Goniastrea pectinata",2010,1359,"611","GP0611_F4_T_B_C","B","T","4440","mizue1",88.7253527052422,63.3662488220881,0.277678082550602
308,"GP","Goniastrea pectinata",2010,1359,"611","GP0611_F4_T1_D_C","D","T1","4441","mizue1",79.7912007989405,61.15905123798,0.26806701958922
308,"GP","Goniastrea pectinata",2010,1359,"611","GP0611_F4_T2_D_C","D","T2","4442","mizue1",74.4155348972329,58.1307313272888,0.276733603528175
308,"GP","Goniastrea pectinata",2013,2247,"949","GP0949_F7_T_A_C","A","T","6001","mariana",96.1786841837686,75.6290578212841,0.211305750018798
308,"GP","Goniastrea pectinata",2013,2247,"949","GP0949_F7_T2_B_C","B","T2","6002","mariana",85.1151071505187,70.2151024594541,0.216947897889781
308,"GP","Goniastrea pectinata",2014,2541,"1211","GP1211_F8_T_B_C","B","T","6026","mariana",128.162793595784,84.3334036176797,0.226450129033745
308,"GP","Goniastrea pectinata",2014,2541,"1211","GP1211_F8_T_C_C","C","T","6027","mariana",113.041785052257,85.837170767311,0.192796027695644
308,"GP","Goniastrea pectinata",2014,2541,"1211","GP1211_F8_T1_B_C","B","T1","6028","mariana",127.447932832211,80.326736389578,0.248211794941018
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T_B_C","B","T","2498","erin",40.4627080090985,39.833486525013,0.320455822950777
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T1_D_C","D","T1","2499","erin",44.328247206491,43.2044362231125,0.29842399389815
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T2_D_C","D","T2","2500","erin",45.7125514707089,44.2385086852386,0.293524508896976
309,"GP","Goniastrea pectinata",2011,1365,"690","GP0690_F5_T_A2_C","A","T1","2626","erin",22.7176867657022,41.9916681496271,0.161900323252964
309,"GP","Goniastrea pectinata",2011,1365,"690","GP0690_F5_T1_B_C","B","T1","2627","erin",27.1048279955903,45.0712084414694,0.167671061867425
309,"GP","Goniastrea pectinata",2009,1363,"841","GP0841_F3_T1_C","no_name","T1","2640","erin",17.4884522960367,42.2543173093332,0.123088948608316
309,"GP","Goniastrea pectinata",2011,1365,"690","GP0690_F5_T_A2_C","A","T1","3347","paulina",24.9354698631586,51.492733644105,0.11817769734688
309,"GP","Goniastrea pectinata",2011,1365,"690","GP0690_F5_T1_B_C","B","T1","3348","paulina",26.7273703451439,47.0245293088455,0.151885802834995
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T_B_C","B","T","4396","mizue1",40.7203016706901,43.9876746229943,0.264459299316613
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T1_D_C","D","T1","4397","mizue1",44.426802932141,42.8454199606872,0.30412079517481
309,"GP","Goniastrea pectinata",2010,1364,"346","GP0346_F4_T2_D_C","D","T2","4398","mizue1",45.494609142504,44.1530833608626,0.293256554548522
309,"GP","Goniastrea pectinata",2009,1363,"841","GP0841_F3_T1_C","no_name","T1","4495","mizue1",16.1884628035744,43.0317160918845,0.109859632985996
310,"GP","Goniastrea pectinata",2010,1369,"367","GP0367_F4_T_C_C","C","T","2512","erin",95.8309815268662,84.7352388625581,0.167721093130857
310,"GP","Goniastrea pectinata",2010,1369,"367","GP0367_F4_T1_C_C","C","T1","2513","erin",116.68576020792,90.9791409180495,0.177151184582568
310,"GP","Goniastrea pectinata",2011,1370,"367","GP0367_F5_T_D_C","D","T","2514","erin",129.565848508841,88.4185383232546,0.208263779340195
310,"GP","Goniastrea pectinata",2011,1370,"367","GP0367_F5_T1_B_C","B","T1","2515","erin",111.034738228515,89.2836307975191,0.175035061386243
310,"GP","Goniastrea pectinata",2009,1368,"614","GP0614_F3_T1_C","no_name","T1","2575","erin",81.6355424302962,82.764618406604,0.149761338423816
310,"GP","Goniastrea pectinata",2011,1370,"367","GP0367_F5_T_D_C","D","T","3329","paulina",129.186571981924,95.9009396188662,0.176514957951323
310,"GP","Goniastrea pectinata",2011,1370,"367","GP0367_F5_T1_B_C","B","T1","3330","paulina",105.457319493072,84.8713207513723,0.183977482171961
310,"GP","Goniastrea pectinata",2010,1369,"367","GP0367_F4_T_C_C","C","T","4402","mizue1",94.8702282398613,85.2599816871807,0.164002073669771
310,"GP","Goniastrea pectinata",2010,1369,"367","GP0367_F4_T1_C_C","C","T1","4403","mizue1",125.415512465374,88.7645448972317,0.200023977764185
310,"GP","Goniastrea pectinata",2009,1368,"614","GP0614_F3_T1_C","no_name","T1","4443","mizue1",79.717408008196,82.6900737724999,0.146506291260053
311,"GP","Goniastrea pectinata",2014,2386,"722","GP0722_F8_T_A_C","A","T","520","alec",202.905733501184,90.0094740116585,0.314722458708891
311,"GP","Goniastrea pectinata",2014,2386,"722","GP0722_F8_T_C_C","C","T","521","alec",78.7998610051001,40.4273299630566,0.605878019552672
311,"GP","Goniastrea pectinata",2010,1374,"398","GP0398_F4_T_C_C","C","T","2516","erin",99.0056873129313,45.4389912662248,0.602577129055814
311,"GP","Goniastrea pectinata",2011,1375,"398","GP0398_F5_T_A_C","A","T","2517","erin",61.4052222443691,40.9558668658878,0.460026580834733
311,"GP","Goniastrea pectinata",2011,1375,"398","GP0398_F5_T_B_C","B","T","2518","erin",69.9992458321869,43.9953541584225,0.45445364265047
311,"GP","Goniastrea pectinata",2012,1685,"398","GP0398_F6_T_B_C","B","T","2519","erin",113.68939982968,55.5910066667585,0.462296665407893
311,"GP","Goniastrea pectinata",2012,1685,"398","GP0398_F6_T2_A_C","A","T2","2520","erin",92.5647024863074,46.4113828077903,0.540015539352028
311,"GP","Goniastrea pectinata",2009,1373,"620","GP0620_F3_T_C","no_name","T","2576","erin",70.4987125851539,43.456144521004,0.469125094627753
311,"GP","Goniastrea pectinata",2011,1375,"398","GP0398_F5_T_A_C","A","T","3331","paulina",64.2548840213121,40.4343107947639,0.493873721228446
311,"GP","Goniastrea pectinata",2011,1375,"398","GP0398_F5_T_B_C","B","T","3332","paulina",70.0592081275481,45.4186630658086,0.426782296195682
311,"GP","Goniastrea pectinata",2010,1374,"398","GP0398_F4_T_C_C","C","T","4404","mizue1",107.765780962861,51.0649837724741,0.519331120460898
311,"GP","Goniastrea pectinata",2009,1373,"620","GP0620_F3_T_C","no_name","T","4444","mizue1",71.5430446962412,45.6090544279232,0.432190429688687
311,"GP","Goniastrea pectinata",2013,2022,"722","GP0722_F7_T_A_C","A","T","5969","mariana",151.551976121918,64.2231336637416,0.461730414473504
311,"GP","Goniastrea pectinata",2013,2022,"722","GP0722_F7_T_C_C","C","T","5970","mariana",105.290961022927,57.8821215880336,0.394922676128693
311,"GP","Goniastrea pectinata",2014,2386,"722","GP0722_F8_T_A_C","A","T","5971","mariana",205.97577431493,76.2335954968339,0.445382554004452
311,"GP","Goniastrea pectinata",2014,2386,"722","GP0722_F8_T_C_C","C","T","5972","mariana",89.0042578341895,52.8300340779833,0.400736467474637
311,"GP","Goniastrea pectinata",2014,2386,"722","GP0722_F8_T1_A_C","A","T1","5973","mariana",98.9610615568418,53.466288458128,0.435024919250692
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T_A_C","A","T","537","alec",27.3704691925619,59.691101501064,0.0965323591420084
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T_C_C","C","T","538","alec",27.2126385412942,62.3622614509259,0.0879299458562469
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T1_A_C","A","T1","539","alec",27.1757268609671,57.7471692025436,0.10240699756735
312,"GP","Goniastrea pectinata",2009,1378,"621","GP0621_F3_T_C","no_name","T","2577","erin",66.4483596820044,67.0748432000093,0.185598642935428
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T_A_C","A","T","2578","erin",78.2968020178506,78.9254243798895,0.157950147733664
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T_B_C","B","T","2579","erin",48.7417430674067,67.6832889415818,0.133705111821249
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T1_D_C","D","T1","2580","erin",69.2838620689655,75.8989165917088,0.151137000591035
312,"GP","Goniastrea pectinata",2012,1717,"968","GP0968_F6_T_B_C","B","T","2667","erin",40.6442967406273,61.1557629617824,0.1365635192745
312,"GP","Goniastrea pectinata",2012,1717,"968","GP0968_F6_T2_D_C","D","T2","2668","erin",32.7516713191671,52.8043933227497,0.147605729790972
312,"GP","Goniastrea pectinata",2011,1380,"968","GP0968_F5_T_D_C","D","T","3361","paulina",50.4659177185157,62.7433493678114,0.161091506241277
312,"GP","Goniastrea pectinata",2011,1380,"968","GP0968_F5_T1_B_C","B","T1","3362","paulina",59.5551247208711,68.219440318123,0.16080986907856
312,"GP","Goniastrea pectinata",2009,1378,"621","GP0621_F3_T_C","no_name","T","4445","mizue1",72.0333234130458,86.1128225618723,0.122069640984485
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T_A_C","A","T","4446","mizue1",82.5467991439849,79.6238239009116,0.163615348040177
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T_B_C","B","T","4447","mizue1",51.8821893395258,66.3499948086449,0.148097037767637
312,"GP","Goniastrea pectinata",2010,1379,"621","GP0621_F4_T1_D_C","D","T1","4448","mizue1",71.7925517241379,73.6011749121875,0.166540459852193
312,"GP","Goniastrea pectinata",2013,2135,"968","GP0968_F7_T_B_C","B","T","6007","mariana",27.535862131029,56.1812754144394,0.109628975123222
312,"GP","Goniastrea pectinata",2013,2135,"968","GP0968_F7_T_C_C","C","T","6008","mariana",41.4677417184268,78.4039699278053,0.0847703823559749
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T_A_C","A","T","6009","mariana",27.3380393459828,54.8848103801598,0.114044118323985
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T_C_C","C","T","6010","mariana",26.8897775922406,58.141085748796,0.0999610475700521
312,"GP","Goniastrea pectinata",2014,2492,"968","GP0968_F8_T1_A_C","A","T1","6011","mariana",28.9782780476259,57.514043635005,0.11008664441153
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T_A_C","A","T","524","alec",105.560421866194,43.2158218545617,0.710273199729259
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T_C_C","C","T","525","alec",93.6224832808849,41.363276565436,0.687638450072028
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T1_A_C","A","T1","526","alec",122.560279291331,46.0244232759136,0.727081167159205
313,"GP","Goniastrea pectinata",2009,1383,"816","GP0816_F3_T1_C","no_name","T1","2632","erin",66.794823339285,37.0581107578295,0.611203904032254
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T_A_C","A","T","2633","erin",94.670704301501,41.81645388093,0.680347933634218
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T1_B_C","B","T1","2634","erin",75.8564397545217,38.2230667931059,0.652456047695009
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T2_B_C","B","T2","2635","erin",62.0086057590471,34.3778525361606,0.659332284721936
313,"GP","Goniastrea pectinata",2011,1385,"816","GP0816_F5_T_D_C","D","T","2636","erin",94.7026133974166,43.4899242647247,0.629208419279857
313,"GP","Goniastrea pectinata",2011,1385,"816","GP0816_F5_T1_B_C","B","T1","2637","erin",72.1919436254385,38.2583587684708,0.61979194485222
313,"GP","Goniastrea pectinata",2012,1729,"816","GP0816_F6_T_B_C","B","T","2638","erin",100.557615059923,42.9075544328629,0.686368437524856
313,"GP","Goniastrea pectinata",2012,1729,"816","GP0816_F6_T_C_C","C","T","2639","erin",87.7128258605872,39.7768653682087,0.696645532258958
313,"GP","Goniastrea pectinata",2011,1385,"816","GP0816_F5_T_D_C","D","T","3351","paulina",87.8242375378798,41.8465012889586,0.63023997403036
313,"GP","Goniastrea pectinata",2011,1385,"816","GP0816_F5_T1_B_C","B","T1","3352","paulina",67.6517983315859,35.1763531509848,0.687048798055246
313,"GP","Goniastrea pectinata",2009,1383,"816","GP0816_F3_T1_C","no_name","T1","4489","mizue1",68.4982677915003,37.2741894573424,0.61954525685135
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T_A_C","A","T","4490","mizue1",95.2501561592495,42.8900011833903,0.650673985978438
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T1_B_C","B","T1","4491","mizue1",75.4991445541998,38.4508321619323,0.641712365765922
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T1_D_C","D","T1","4492","mizue1",77.1448659232928,37.9981822734454,0.671415324188338
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T2_B_C","B","T2","4493","mizue1",62.6635144142643,34.4370194742073,0.664008287411897
313,"GP","Goniastrea pectinata",2010,1384,"816","GP0816_F4_T2_D_C","D","T2","4494","mizue1",78.5337024479766,38.7715805164504,0.656506342308765
313,"GP","Goniastrea pectinata",2013,2157,"816","GP0816_F7_T_C_C","C","T","5978","mariana",82.6962937577341,39.2624419548478,0.674126338045195
313,"GP","Goniastrea pectinata",2013,2157,"816","GP0816_F7_T2_B_C","B","T2","5979","mariana",76.328792437861,33.6008748097299,0.849565927983809
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T_A_C","A","T","5980","mariana",107.396373056995,42.7080048710762,0.739913432534816
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T_C_C","C","T","5981","mariana",93.7016629693321,41.1105132590158,0.696708910230741
313,"GP","Goniastrea pectinata",2014,2519,"816","GP0816_F8_T1_A_C","A","T1","5982","mariana",109.776988292289,43.4253085289124,0.731535405652016
314,"GP","Goniastrea pectinata",2014,2392,"624","GP0624_F8_T_A_C","A","T","515","alec",184.88368148013,106.039084635462,0.206621972993629
314,"GP","Goniastrea pectinata",2014,2392,"624","GP0624_F8_T_C_C","C","T","516","alec",193.494447086891,121.073264020936,0.16587535627552
314,"GP","Goniastrea pectinata",2009,1388,"624","GP0624_F3_T_C","no_name","T","2581","erin",268.262950604453,151.723142993781,0.146442420884884
314,"GP","Goniastrea pectinata",2009,1388,"624","GP0624_F3_T1_C","no_name","T1","2582","erin",248.186176965975,151.00543751297,0.136773601034435
314,"GP","Goniastrea pectinata",2010,1389,"624","GP0624_F4_T1_C_C","C","T1","2584","erin",292.947883391942,153.189558302853,0.156870723880408
314,"GP","Goniastrea pectinata",2010,1389,"624","GP0624_F4_T1_D_C","D","T1","2585","erin",189.068821335744,124.340028816801,0.153676638920392
314,"GP","Goniastrea pectinata",2011,1390,"624","GP0624_F5_T_A3_C","A","T1","2586","erin",213.442485519764,124.198704757028,0.173882790105457
314,"GP","Goniastrea pectinata",2011,1390,"624","GP0624_F5_T_B_C","B","T","2587","erin",235.497904755717,129.16562045246,0.17737934328325
314,"GP","Goniastrea pectinata",2012,1909,"624","GP0624_F6_T_B_C","B","T","2588","erin",219.375448706521,124.64908353213,0.177426998866789
